"","Date","Open"
"2995",1981-11-05,124.739998
"2996",1981-11-06,123.540001
"2997",1981-11-09,122.669998
"2998",1981-11-10,123.290001
"2999",1981-11-11,122.699997
"3000",1981-11-12,122.919998
"3001",1981-11-13,123.190002
"3002",1981-11-16,121.639999
"3003",1981-11-17,120.239998
"3004",1981-11-18,121.150002
"3005",1981-11-19,120.260002
"3006",1981-11-20,120.709999
"3007",1981-11-23,121.709999
"3008",1981-11-24,121.599998
"3009",1981-11-25,123.510002
"3010",1981-11-27,124.050003
"3011",1981-11-30,125.089996
"3012",1981-12-01,126.349998
"3013",1981-12-02,126.099998
"3014",1981-12-03,124.690002
"3015",1981-12-04,125.120003
"3016",1981-12-07,126.260002
"3017",1981-12-08,125.190002
"3018",1981-12-09,124.82
"3019",1981-12-10,125.480003
"3020",1981-12-11,125.709999
"3021",1981-12-14,124.370003
"3022",1981-12-15,122.779999
"3023",1981-12-16,122.989998
"3024",1981-12-17,122.419998
"3025",1981-12-18,123.120003
"3026",1981-12-21,124
"3027",1981-12-22,123.339996
"3028",1981-12-23,122.879997
"3029",1981-12-24,122.309998
"3030",1981-12-28,122.540001
"3031",1981-12-29,122.269997
"3032",1981-12-30,121.669998
"3033",1981-12-31,122.300003
"3034",1982-01-04,122.550003
"3035",1982-01-05,122.610001
"3036",1982-01-06,120.050003
"3037",1982-01-07,119.18
"3038",1982-01-08,118.93
"3039",1982-01-11,119.550003
"3040",1982-01-12,116.779999
"3041",1982-01-13,116.300003
"3042",1982-01-14,114.879997
"3043",1982-01-15,115.540001
"3044",1982-01-18,116.330002
"3045",1982-01-19,117.220001
"3046",1982-01-20,115.970001
"3047",1982-01-21,115.269997
"3048",1982-01-22,115.75
"3049",1982-01-25,115.379997
"3050",1982-01-26,115.410004
"3051",1982-01-27,115.190002
"3052",1982-01-28,116.099998
"3053",1982-01-29,118.919998
"3054",1982-02-01,119.809998
"3055",1982-02-02,117.779999
"3056",1982-02-03,118.010002
"3057",1982-02-04,116.480003
"3058",1982-02-05,116.419998
"3059",1982-02-08,117.040001
"3060",1982-02-09,114.629997
"3061",1982-02-10,113.68
"3062",1982-02-11,114.660004
"3063",1982-02-12,114.43
"3064",1982-02-16,114.379997
"3065",1982-02-17,114.059998
"3066",1982-02-18,113.690002
"3067",1982-02-19,113.82
"3068",1982-02-22,113.220001
"3069",1982-02-23,111.589996
"3070",1982-02-24,111.510002
"3071",1982-02-25,113.470001
"3072",1982-02-26,113.209999
"3073",1982-03-01,113.110001
"3074",1982-03-02,113.309998
"3075",1982-03-03,112.510002
"3076",1982-03-04,110.919998
"3077",1982-03-05,109.879997
"3078",1982-03-08,109.339996
"3079",1982-03-09,107.339996
"3080",1982-03-10,108.830002
"3081",1982-03-11,109.410004
"3082",1982-03-12,109.360001
"3083",1982-03-15,108.610001
"3084",1982-03-16,109.449997
"3085",1982-03-17,109.279999
"3086",1982-03-18,109.080002
"3087",1982-03-19,110.300003
"3088",1982-03-22,110.709999
"3089",1982-03-23,112.769997
"3090",1982-03-24,113.550003
"3091",1982-03-25,112.970001
"3092",1982-03-26,113.209999
"3093",1982-03-29,111.940002
"3094",1982-03-30,112.300003
"3095",1982-03-31,112.269997
"3096",1982-04-01,111.959999
"3097",1982-04-02,113.790001
"3098",1982-04-05,115.120003
"3099",1982-04-06,114.730003
"3100",1982-04-07,115.360001
"3101",1982-04-08,115.459999
"3102",1982-04-12,116.220001
"3103",1982-04-13,116
"3104",1982-04-14,115.989998
"3105",1982-04-15,115.830002
"3106",1982-04-16,116.349998
"3107",1982-04-19,116.809998
"3108",1982-04-20,115.800003
"3109",1982-04-21,115.480003
"3110",1982-04-22,115.720001
"3111",1982-04-23,118.019997
"3112",1982-04-26,118.940002
"3113",1982-04-27,119.07
"3114",1982-04-28,117.830002
"3115",1982-04-29,116.400002
"3116",1982-04-30,116.209999
"3117",1982-05-03,115.959999
"3118",1982-05-04,117.410004
"3119",1982-05-05,117.849998
"3120",1982-05-06,118.82
"3121",1982-05-07,119.080002
"3122",1982-05-10,119.080002
"3123",1982-05-11,118.540001
"3124",1982-05-12,119.889999
"3125",1982-05-13,119.080002
"3126",1982-05-14,118.199997
"3127",1982-05-17,117.620003
"3128",1982-05-18,116.349998
"3129",1982-05-19,115.610001
"3130",1982-05-20,114.849998
"3131",1982-05-21,115.029999
"3132",1982-05-24,114.459999
"3133",1982-05-25,115.5
"3134",1982-05-26,113.68
"3135",1982-05-27,113.110001
"3136",1982-05-28,112.790001
"3137",1982-06-01,111.970001
"3138",1982-06-02,111.739998
"3139",1982-06-03,112.040001
"3140",1982-06-04,111.660004
"3141",1982-06-07,109.589996
"3142",1982-06-08,110.330002
"3143",1982-06-09,109.459999
"3144",1982-06-10,109.349998
"3145",1982-06-11,111.110001
"3146",1982-06-14,110.5
"3147",1982-06-15,109.629997
"3148",1982-06-16,110.099998
"3149",1982-06-17,108.010002
"3150",1982-06-18,107.599998
"3151",1982-06-21,107.279999
"3152",1982-06-22,107.25
"3153",1982-06-23,108.589996
"3154",1982-06-24,110.25
"3155",1982-06-25,109.559998
"3156",1982-06-28,109.300003
"3157",1982-06-29,110.260002
"3158",1982-06-30,110.949997
"3159",1982-07-01,109.519997
"3160",1982-07-02,108.099998
"3161",1982-07-06,107.269997
"3162",1982-07-07,107.080002
"3163",1982-07-08,106.849998
"3164",1982-07-09,108.230003
"3165",1982-07-12,109.480003
"3166",1982-07-13,109.190002
"3167",1982-07-14,109.68
"3168",1982-07-15,110.830002
"3169",1982-07-16,110.160004
"3170",1982-07-19,111.75
"3171",1982-07-20,111.110001
"3172",1982-07-21,112.150002
"3173",1982-07-22,110.949997
"3174",1982-07-23,111.459999
"3175",1982-07-26,110.660004
"3176",1982-07-27,110.260002
"3177",1982-07-28,109.419998
"3178",1982-07-29,107.419998
"3179",1982-07-30,107.349998
"3180",1982-08-02,107.709999
"3181",1982-08-03,108.980003
"3182",1982-08-04,107.830002
"3183",1982-08-05,106.099998
"3184",1982-08-06,105.160004
"3185",1982-08-09,103.690002
"3186",1982-08-10,103.110001
"3187",1982-08-11,102.830002
"3188",1982-08-12,102.599998
"3189",1982-08-13,102.419998
"3190",1982-08-16,103.860001
"3191",1982-08-17,105.400002
"3192",1982-08-18,109.040001
"3193",1982-08-19,108.529999
"3194",1982-08-20,109.190002
"3195",1982-08-23,113.019997
"3196",1982-08-24,116.110001
"3197",1982-08-25,115.349998
"3198",1982-08-26,117.57
"3199",1982-08-27,117.379997
"3200",1982-08-30,117.050003
"3201",1982-08-31,117.650002
"3202",1982-09-01,119.519997
"3203",1982-09-02,118.239998
"3204",1982-09-03,120.309998
"3205",1982-09-07,122.68
"3206",1982-09-08,121.330002
"3207",1982-09-09,122.190002
"3208",1982-09-10,121.970001
"3209",1982-09-13,120.940002
"3210",1982-09-14,122.269997
"3211",1982-09-15,123.089996
"3212",1982-09-16,124.279999
"3213",1982-09-17,123.760002
"3214",1982-09-20,122.540001
"3215",1982-09-21,122.510002
"3216",1982-09-22,124.900002
"3217",1982-09-23,123.989998
"3218",1982-09-24,123.790001
"3219",1982-09-27,123.32
"3220",1982-09-28,123.620003
"3221",1982-09-29,123.239998
"3222",1982-09-30,121.620003
"3223",1982-10-01,120.400002
"3224",1982-10-04,121.970001
"3225",1982-10-05,121.599998
"3226",1982-10-06,122
"3227",1982-10-07,125.989998
"3228",1982-10-08,128.789993
"3229",1982-10-11,131.059998
"3230",1982-10-12,134.479996
"3231",1982-10-13,134.419998
"3232",1982-10-14,136.710007
"3233",1982-10-15,134.550003
"3234",1982-10-18,133.589996
"3235",1982-10-19,136.729996
"3236",1982-10-20,136.580002
"3237",1982-10-21,139.229996
"3238",1982-10-22,139.059998
"3239",1982-10-25,138.809998
"3240",1982-10-26,133.289993
"3241",1982-10-27,134.479996
"3242",1982-10-28,135.279999
"3243",1982-10-29,133.539993
"3244",1982-11-01,133.720001
"3245",1982-11-02,135.479996
"3246",1982-11-03,137.529999
"3247",1982-11-04,142.850006
"3248",1982-11-05,141.850006
"3249",1982-11-08,142.119995
"3250",1982-11-09,140.479996
"3251",1982-11-10,143.039993
"3252",1982-11-11,141.149994
"3253",1982-11-12,141.75
"3254",1982-11-15,139.539993
"3255",1982-11-16,136.970001
"3256",1982-11-17,135.470001
"3257",1982-11-18,137.929993
"3258",1982-11-19,138.350006
"3259",1982-11-22,137.029999
"3260",1982-11-23,134.210007
"3261",1982-11-24,132.919998
"3262",1982-11-26,133.889999
"3263",1982-11-29,134.889999
"3264",1982-11-30,134.199997
"3265",1982-12-01,138.559998
"3266",1982-12-02,138.720001
"3267",1982-12-03,138.869995
"3268",1982-12-06,138.699997
"3269",1982-12-07,141.789993
"3270",1982-12-08,142.710007
"3271",1982-12-09,141.800003
"3272",1982-12-10,139.990005
"3273",1982-12-13,139.570007
"3274",1982-12-14,139.990005
"3275",1982-12-15,137.399994
"3276",1982-12-16,135.220001
"3277",1982-12-17,135.350006
"3278",1982-12-20,137.490005
"3279",1982-12-21,136.240005
"3280",1982-12-22,138.630005
"3281",1982-12-23,138.839996
"3282",1982-12-27,139.729996
"3283",1982-12-28,142.179993
"3284",1982-12-29,140.770004
"3285",1982-12-30,141.240005
"3286",1982-12-31,140.339996
"3287",1983-01-03,140.649994
"3288",1983-01-04,138.330002
"3289",1983-01-05,141.350006
"3290",1983-01-06,142.009995
"3291",1983-01-07,145.270004
"3292",1983-01-10,145.190002
"3293",1983-01-11,146.789993
"3294",1983-01-12,145.759995
"3295",1983-01-13,146.669998
"3296",1983-01-14,145.720001
"3297",1983-01-17,146.649994
"3298",1983-01-18,146.710007
"3299",1983-01-19,146.399994
"3300",1983-01-20,145.289993
"3301",1983-01-21,146.300003
"3302",1983-01-24,143.839996
"3303",1983-01-25,139.979996
"3304",1983-01-26,141.770004
"3305",1983-01-27,141.539993
"3306",1983-01-28,144.309998
"3307",1983-01-31,144.509995
"3308",1983-02-01,145.289993
"3309",1983-02-02,142.949997
"3310",1983-02-03,143.25
"3311",1983-02-04,144.259995
"3312",1983-02-07,146.139999
"3313",1983-02-08,146.929993
"3314",1983-02-09,145.699997
"3315",1983-02-10,145.039993
"3316",1983-02-11,147.509995
"3317",1983-02-14,147.710007
"3318",1983-02-15,148.940002
"3319",1983-02-16,148.309998
"3320",1983-02-17,147.429993
"3321",1983-02-18,147.440002
"3322",1983-02-22,148.009995
"3323",1983-02-23,145.470001
"3324",1983-02-24,146.800003
"3325",1983-02-25,149.600006
"3326",1983-02-28,149.740005
"3327",1983-03-01,148.070007
"3328",1983-03-02,150.910004
"3329",1983-03-03,152.309998
"3330",1983-03-04,153.470001
"3331",1983-03-07,153.669998
"3332",1983-03-08,153.630005
"3333",1983-03-09,151.25
"3334",1983-03-10,152.869995
"3335",1983-03-11,151.75
"3336",1983-03-14,151.279999
"3337",1983-03-15,150.830002
"3338",1983-03-16,151.360001
"3339",1983-03-17,149.800003
"3340",1983-03-18,149.589996
"3341",1983-03-21,149.820007
"3342",1983-03-22,151.210007
"3343",1983-03-23,150.649994
"3344",1983-03-24,152.820007
"3345",1983-03-25,153.369995
"3346",1983-03-28,152.669998
"3347",1983-03-29,151.850006
"3348",1983-03-30,151.600006
"3349",1983-03-31,153.410004
"3350",1983-04-04,152.919998
"3351",1983-04-05,153.039993
"3352",1983-04-06,151.899994
"3353",1983-04-07,151.039993
"3354",1983-04-08,151.770004
"3355",1983-04-11,152.869995
"3356",1983-04-12,155.149994
"3357",1983-04-13,155.820007
"3358",1983-04-14,156.800003
"3359",1983-04-15,158.110001
"3360",1983-04-18,158.75
"3361",1983-04-19,159.740005
"3362",1983-04-20,158.710007
"3363",1983-04-21,160.729996
"3364",1983-04-22,160.039993
"3365",1983-04-25,160.429993
"3366",1983-04-26,158.809998
"3367",1983-04-27,161.850006
"3368",1983-04-28,161.440002
"3369",1983-04-29,162.970001
"3370",1983-05-02,164.410004
"3371",1983-05-03,162.100006
"3372",1983-05-04,162.380005
"3373",1983-05-05,163.350006
"3374",1983-05-06,164.300003
"3375",1983-05-09,166.100006
"3376",1983-05-10,165.820007
"3377",1983-05-11,165.949997
"3378",1983-05-12,164.979996
"3379",1983-05-13,164.259995
"3380",1983-05-16,164.899994
"3381",1983-05-17,163.399994
"3382",1983-05-18,163.729996
"3383",1983-05-19,163.270004
"3384",1983-05-20,161.970001
"3385",1983-05-23,162.059998
"3386",1983-05-24,163.449997
"3387",1983-05-25,165.539993
"3388",1983-05-26,166.220001
"3389",1983-05-27,165.490005
"3390",1983-05-31,164.440002
"3391",1983-06-01,162.380005
"3392",1983-06-02,162.559998
"3393",1983-06-03,163.960007
"3394",1983-06-06,164.429993
"3395",1983-06-07,164.839996
"3396",1983-06-08,162.779999
"3397",1983-06-09,161.369995
"3398",1983-06-10,161.860001
"3399",1983-06-13,162.699997
"3400",1983-06-14,164.869995
"3401",1983-06-15,165.520004
"3402",1983-06-16,167.110001
"3403",1983-06-17,169.110001
"3404",1983-06-20,169.130005
"3405",1983-06-21,169.029999
"3406",1983-06-22,170.529999
"3407",1983-06-23,170.990005
"3408",1983-06-24,170.570007
"3409",1983-06-27,170.399994
"3410",1983-06-28,168.449997
"3411",1983-06-29,165.779999
"3412",1983-06-30,167.639999
"3413",1983-07-01,168.110001
"3414",1983-07-05,166.550003
"3415",1983-07-06,166.710007
"3416",1983-07-07,168.479996
"3417",1983-07-08,167.559998
"3418",1983-07-11,167.089996
"3419",1983-07-12,168.050003
"3420",1983-07-13,165
"3421",1983-07-14,165.610001
"3422",1983-07-15,166.009995
"3423",1983-07-18,164.279999
"3424",1983-07-19,163.949997
"3425",1983-07-20,164.889999
"3426",1983-07-21,169.289993
"3427",1983-07-22,168.509995
"3428",1983-07-25,167.669998
"3429",1983-07-26,169.619995
"3430",1983-07-27,170.679993
"3431",1983-07-28,167.320007
"3432",1983-07-29,165.029999
"3433",1983-08-01,162.339996
"3434",1983-08-02,162.059998
"3435",1983-08-03,162.009995
"3436",1983-08-04,163.279999
"3437",1983-08-05,161.330002
"3438",1983-08-08,161.729996
"3439",1983-08-09,159.199997
"3440",1983-08-10,160.110001
"3441",1983-08-11,161.550003
"3442",1983-08-12,161.550003
"3443",1983-08-15,162.220001
"3444",1983-08-16,163.740005
"3445",1983-08-17,163.580002
"3446",1983-08-18,165.289993
"3447",1983-08-19,163.580002
"3448",1983-08-22,164.179993
"3449",1983-08-23,164.330002
"3450",1983-08-24,162.770004
"3451",1983-08-25,161.270004
"3452",1983-08-26,160.850006
"3453",1983-08-29,162.139999
"3454",1983-08-30,162.25
"3455",1983-08-31,162.550003
"3456",1983-09-01,164.399994
"3457",1983-09-02,164.25
"3458",1983-09-06,165.199997
"3459",1983-09-07,167.899994
"3460",1983-09-08,167.960007
"3461",1983-09-09,167.770004
"3462",1983-09-12,166.949997
"3463",1983-09-13,165.479996
"3464",1983-09-14,164.800003
"3465",1983-09-15,165.389999
"3466",1983-09-16,164.419998
"3467",1983-09-19,166.270004
"3468",1983-09-20,167.639999
"3469",1983-09-21,169.270004
"3470",1983-09-22,168.399994
"3471",1983-09-23,169.759995
"3472",1983-09-26,169.529999
"3473",1983-09-27,170.020004
"3474",1983-09-28,168.419998
"3475",1983-09-29,168.020004
"3476",1983-09-30,167.229996
"3477",1983-10-03,165.990005
"3478",1983-10-04,165.809998
"3479",1983-10-05,166.289993
"3480",1983-10-06,167.759995
"3481",1983-10-07,170.320007
"3482",1983-10-10,170.770004
"3483",1983-10-11,172.589996
"3484",1983-10-12,170.339996
"3485",1983-10-13,169.630005
"3486",1983-10-14,169.880005
"3487",1983-10-17,169.850006
"3488",1983-10-18,170.410004
"3489",1983-10-19,167.809998
"3490",1983-10-20,166.770004
"3491",1983-10-21,166.970001
"3492",1983-10-24,165.850006
"3493",1983-10-25,166
"3494",1983-10-26,166.490005
"3495",1983-10-27,165.309998
"3496",1983-10-28,164.889999
"3497",1983-10-31,163.369995
"3498",1983-11-01,163.550003
"3499",1983-11-02,165.210007
"3500",1983-11-03,164.839996
"3501",1983-11-04,162.679993
"3502",1983-11-07,162.419998
"3503",1983-11-08,161.910004
"3504",1983-11-09,161.740005
"3505",1983-11-10,163.990005
"3506",1983-11-11,164.410004
"3507",1983-11-14,166.289993
"3508",1983-11-15,166.580002
"3509",1983-11-16,165.360001
"3510",1983-11-17,166.080002
"3511",1983-11-18,166.080002
"3512",1983-11-21,165.039993
"3513",1983-11-22,166.050003
"3514",1983-11-23,166.880005
"3515",1983-11-25,167.020004
"3516",1983-11-28,167.199997
"3517",1983-11-29,166.539993
"3518",1983-11-30,167.910004
"3519",1983-12-01,166.369995
"3520",1983-12-02,166.490005
"3521",1983-12-05,165.440002
"3522",1983-12-06,165.770004
"3523",1983-12-07,165.470001
"3524",1983-12-08,165.910004
"3525",1983-12-09,165.199997
"3526",1983-12-12,165.130005
"3527",1983-12-13,165.619995
"3528",1983-12-14,164.929993
"3529",1983-12-15,163.330002
"3530",1983-12-16,161.690002
"3531",1983-12-19,162.339996
"3532",1983-12-20,162.330002
"3533",1983-12-21,162
"3534",1983-12-22,163.559998
"3535",1983-12-23,163.270004
"3536",1983-12-27,163.220001
"3537",1983-12-28,164.690002
"3538",1983-12-29,165.330002
"3539",1983-12-30,164.860001
"3540",1984-01-03,164.929993
"3541",1984-01-04,164.089996
"3542",1984-01-05,166.779999
"3543",1984-01-06,168.809998
"3544",1984-01-09,169.179993
"3545",1984-01-10,168.899994
"3546",1984-01-11,167.949997
"3547",1984-01-12,167.789993
"3548",1984-01-13,167.75
"3549",1984-01-16,167.020004
"3550",1984-01-17,167.179993
"3551",1984-01-18,167.830002
"3552",1984-01-19,167.550003
"3553",1984-01-20,167.039993
"3554",1984-01-23,166.210007
"3555",1984-01-24,164.869995
"3556",1984-01-25,165.940002
"3557",1984-01-26,164.839996
"3558",1984-01-27,164.240005
"3559",1984-01-30,164.399994
"3560",1984-01-31,162.869995
"3561",1984-02-01,163.410004
"3562",1984-02-02,162.740005
"3563",1984-02-03,163.440002
"3564",1984-02-06,160.910004
"3565",1984-02-07,157.910004
"3566",1984-02-08,158.740005
"3567",1984-02-09,155.850006
"3568",1984-02-10,155.419998
"3569",1984-02-13,156.300003
"3570",1984-02-14,154.949997
"3571",1984-02-15,156.610001
"3572",1984-02-16,155.940002
"3573",1984-02-17,156.130005
"3574",1984-02-21,155.710007
"3575",1984-02-22,154.520004
"3576",1984-02-23,154.020004
"3577",1984-02-24,154.309998
"3578",1984-02-27,157.509995
"3579",1984-02-28,159.300003
"3580",1984-02-29,156.820007
"3581",1984-03-01,157.059998
"3582",1984-03-02,158.190002
"3583",1984-03-05,159.240005
"3584",1984-03-06,157.889999
"3585",1984-03-07,156.25
"3586",1984-03-08,154.570007
"3587",1984-03-09,155.119995
"3588",1984-03-12,154.350006
"3589",1984-03-13,156.339996
"3590",1984-03-14,156.779999
"3591",1984-03-15,156.779999
"3592",1984-03-16,157.410004
"3593",1984-03-19,159.270004
"3594",1984-03-20,157.779999
"3595",1984-03-21,158.860001
"3596",1984-03-22,158.660004
"3597",1984-03-23,156.690002
"3598",1984-03-26,156.860001
"3599",1984-03-27,156.669998
"3600",1984-03-28,157.300003
"3601",1984-03-29,159.880005
"3602",1984-03-30,159.520004
"3603",1984-04-02,159.179993
"3604",1984-04-03,157.990005
"3605",1984-04-04,157.660004
"3606",1984-04-05,157.539993
"3607",1984-04-06,155.039993
"3608",1984-04-09,155.479996
"3609",1984-04-10,155.449997
"3610",1984-04-11,155.929993
"3611",1984-04-12,155
"3612",1984-04-13,157.729996
"3613",1984-04-16,157.309998
"3614",1984-04-17,158.320007
"3615",1984-04-18,158.970001
"3616",1984-04-19,157.899994
"3617",1984-04-23,158.020004
"3618",1984-04-24,156.800003
"3619",1984-04-25,158.070007
"3620",1984-04-26,158.649994
"3621",1984-04-27,160.300003
"3622",1984-04-30,159.889999
"3623",1984-05-01,160.050003
"3624",1984-05-02,161.679993
"3625",1984-05-03,161.899994
"3626",1984-05-04,161.199997
"3627",1984-05-07,159.110001
"3628",1984-05-08,159.470001
"3629",1984-05-09,160.520004
"3630",1984-05-10,160.110001
"3631",1984-05-11,160
"3632",1984-05-14,158.490005
"3633",1984-05-15,157.5
"3634",1984-05-16,158
"3635",1984-05-17,157.990005
"3636",1984-05-18,156.570007
"3637",1984-05-21,155.779999
"3638",1984-05-22,154.729996
"3639",1984-05-23,153.880005
"3640",1984-05-24,153.149994
"3641",1984-05-25,151.229996
"3642",1984-05-29,151.619995
"3643",1984-05-30,150.289993
"3644",1984-05-31,150.350006
"3645",1984-06-01,150.550003
"3646",1984-06-04,153.240005
"3647",1984-06-05,154.339996
"3648",1984-06-06,153.649994
"3649",1984-06-07,155.009995
"3650",1984-06-08,154.919998
"3651",1984-06-11,155.169998
"3652",1984-06-12,153.059998
"3653",1984-06-13,152.190002
"3654",1984-06-14,152.119995
"3655",1984-06-15,150.490005
"3656",1984-06-18,149.029999
"3657",1984-06-19,151.729996
"3658",1984-06-20,151.889999
"3659",1984-06-21,154.839996
"3660",1984-06-22,154.509995
"3661",1984-06-25,154.460007
"3662",1984-06-26,153.970001
"3663",1984-06-27,152.710007
"3664",1984-06-28,151.639999
"3665",1984-06-29,152.839996
"3666",1984-07-02,153.160004
"3667",1984-07-03,153.199997
"3668",1984-07-05,153.699997
"3669",1984-07-06,152.759995
"3670",1984-07-09,152.240005
"3671",1984-07-10,153.360001
"3672",1984-07-11,152.889999
"3673",1984-07-12,150.559998
"3674",1984-07-13,150.029999
"3675",1984-07-16,150.880005
"3676",1984-07-17,151.600006
"3677",1984-07-18,152.380005
"3678",1984-07-19,151.399994
"3679",1984-07-20,150.369995
"3680",1984-07-23,149.550003
"3681",1984-07-24,148.949997
"3682",1984-07-25,147.820007
"3683",1984-07-26,148.830002
"3684",1984-07-27,150.080002
"3685",1984-07-30,151.190002
"3686",1984-07-31,150.190002
"3687",1984-08-01,150.660004
"3688",1984-08-02,154.080002
"3689",1984-08-03,160.279999
"3690",1984-08-06,162.350006
"3691",1984-08-07,162.600006
"3692",1984-08-08,162.710007
"3693",1984-08-09,161.75
"3694",1984-08-10,165.539993
"3695",1984-08-13,164.839996
"3696",1984-08-14,165.429993
"3697",1984-08-15,164.419998
"3698",1984-08-16,162.800003
"3699",1984-08-17,164.300003
"3700",1984-08-20,164.139999
"3701",1984-08-21,164.940002
"3702",1984-08-22,167.830002
"3703",1984-08-23,167.059998
"3704",1984-08-24,167.119995
"3705",1984-08-27,167.509995
"3706",1984-08-28,166.440002
"3707",1984-08-29,167.399994
"3708",1984-08-30,167.100006
"3709",1984-08-31,166.600006
"3710",1984-09-04,166.679993
"3711",1984-09-05,164.880005
"3712",1984-09-06,164.289993
"3713",1984-09-07,165.649994
"3714",1984-09-10,164.369995
"3715",1984-09-11,165.220001
"3716",1984-09-12,164.449997
"3717",1984-09-13,164.679993
"3718",1984-09-14,167.940002
"3719",1984-09-17,168.779999
"3720",1984-09-18,168.869995
"3721",1984-09-19,167.649994
"3722",1984-09-20,166.940002
"3723",1984-09-21,167.470001
"3724",1984-09-24,165.669998
"3725",1984-09-25,165.279999
"3726",1984-09-26,165.619995
"3727",1984-09-27,166.75
"3728",1984-09-28,166.960007
"3729",1984-10-01,166.100006
"3730",1984-10-02,164.619995
"3731",1984-10-03,163.589996
"3732",1984-10-04,162.440002
"3733",1984-10-05,162.919998
"3734",1984-10-08,162.679993
"3735",1984-10-09,162.130005
"3736",1984-10-10,161.669998
"3737",1984-10-11,162.110001
"3738",1984-10-12,162.779999
"3739",1984-10-15,164.179993
"3740",1984-10-16,165.779999
"3741",1984-10-17,164.779999
"3742",1984-10-18,164.139999
"3743",1984-10-19,168.080002
"3744",1984-10-22,167.960007
"3745",1984-10-23,167.360001
"3746",1984-10-24,167.089996
"3747",1984-10-25,167.199997
"3748",1984-10-26,166.309998
"3749",1984-10-29,165.289993
"3750",1984-10-30,164.779999
"3751",1984-10-31,166.740005
"3752",1984-11-01,166.089996
"3753",1984-11-02,167.490005
"3754",1984-11-05,167.419998
"3755",1984-11-06,168.580002
"3756",1984-11-07,170.410004
"3757",1984-11-08,169.190002
"3758",1984-11-09,168.679993
"3759",1984-11-12,167.649994
"3760",1984-11-13,167.360001
"3761",1984-11-14,165.970001
"3762",1984-11-15,165.990005
"3763",1984-11-16,165.889999
"3764",1984-11-19,164.100006
"3765",1984-11-20,163.100006
"3766",1984-11-21,164.179993
"3767",1984-11-23,164.520004
"3768",1984-11-26,166.919998
"3769",1984-11-27,165.550003
"3770",1984-11-28,166.289993
"3771",1984-11-29,165.020004
"3772",1984-11-30,163.910004
"3773",1984-12-03,163.580002
"3774",1984-12-04,162.820007
"3775",1984-12-05,163.380005
"3776",1984-12-06,162.100006
"3777",1984-12-07,162.759995
"3778",1984-12-10,162.259995
"3779",1984-12-11,162.830002
"3780",1984-12-12,163.070007
"3781",1984-12-13,162.630005
"3782",1984-12-14,161.809998
"3783",1984-12-17,162.690002
"3784",1984-12-18,163.610001
"3785",1984-12-19,168.110001
"3786",1984-12-20,167.160004
"3787",1984-12-21,166.339996
"3788",1984-12-24,165.509995
"3789",1984-12-26,166.759995
"3790",1984-12-27,166.470001
"3791",1984-12-28,165.75
"3792",1984-12-31,166.259995
"3793",1985-01-02,167.199997
"3794",1985-01-03,165.369995
"3795",1985-01-04,164.550003
"3796",1985-01-07,163.679993
"3797",1985-01-08,164.240005
"3798",1985-01-09,163.990005
"3799",1985-01-10,165.179993
"3800",1985-01-11,168.309998
"3801",1985-01-14,167.910004
"3802",1985-01-15,170.509995
"3803",1985-01-16,170.809998
"3804",1985-01-17,171.190002
"3805",1985-01-18,170.729996
"3806",1985-01-21,171.320007
"3807",1985-01-22,175.229996
"3808",1985-01-23,175.479996
"3809",1985-01-24,177.300003
"3810",1985-01-25,176.710007
"3811",1985-01-28,177.350006
"3812",1985-01-29,177.399994
"3813",1985-01-30,179.179993
"3814",1985-01-31,179.389999
"3815",1985-02-01,179.630005
"3816",1985-02-04,178.630005
"3817",1985-02-05,180.350006
"3818",1985-02-06,180.610001
"3819",1985-02-07,180.429993
"3820",1985-02-08,181.820007
"3821",1985-02-11,182.190002
"3822",1985-02-12,180.509995
"3823",1985-02-13,180.559998
"3824",1985-02-14,183.350006
"3825",1985-02-15,182.410004
"3826",1985-02-19,181.600006
"3827",1985-02-20,181.330002
"3828",1985-02-21,181.179993
"3829",1985-02-22,180.190002
"3830",1985-02-25,179.360001
"3831",1985-02-26,179.229996
"3832",1985-02-27,181.169998
"3833",1985-02-28,180.710007
"3834",1985-03-01,181.179993
"3835",1985-03-04,183.229996
"3836",1985-03-05,182.059998
"3837",1985-03-06,182.229996
"3838",1985-03-07,180.649994
"3839",1985-03-08,179.509995
"3840",1985-03-11,179.100006
"3841",1985-03-12,178.789993
"3842",1985-03-13,179.660004
"3843",1985-03-14,178.190002
"3844",1985-03-15,177.839996
"3845",1985-03-18,176.529999
"3846",1985-03-19,176.880005
"3847",1985-03-20,179.539993
"3848",1985-03-21,179.080002
"3849",1985-03-22,179.350006
"3850",1985-03-25,179.039993
"3851",1985-03-26,177.970001
"3852",1985-03-27,178.429993
"3853",1985-03-28,179.539993
"3854",1985-03-29,179.539993
"3855",1985-04-01,180.660004
"3856",1985-04-02,181.270004
"3857",1985-04-03,180.529999
"3858",1985-04-04,179.110001
"3859",1985-04-08,179.029999
"3860",1985-04-09,178.029999
"3861",1985-04-10,178.210007
"3862",1985-04-11,179.419998
"3863",1985-04-12,180.190002
"3864",1985-04-15,180.539993
"3865",1985-04-16,180.919998
"3866",1985-04-17,181.199997
"3867",1985-04-18,181.679993
"3868",1985-04-19,180.839996
"3869",1985-04-22,181.110001
"3870",1985-04-23,180.699997
"3871",1985-04-24,181.880005
"3872",1985-04-25,182.259995
